"pub_id","author_s","year","article","journal","volume","pages","country","continent","animal","breed","stage_life_m","lifespan_m","norm_age","bw_mean_kg","bw_sd_kg","sex","lactating","article_id","model","exp_id","treatment","potential_exposure_day","pfos_plasma_mean","pfos_plasma_sd","pfos_plasma_units","pfos_plasma_ns"
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",1,"CLAEP",1,0.16,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",64,"10988-10995","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",65,"10988-10996","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",66,"10988-10997","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",67,"10988-10998","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",68,"10988-10999","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",69,"10988-11000","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.03,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",70,"10988-11001","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.03,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",71,"10988-11002","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.04,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",72,"10988-11003","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.05,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",73,"10988-11004","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.07,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",74,"10988-11005","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.08,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",75,"10988-11006","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",76,"10988-11007","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.07,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",77,"10988-11008","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.07,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",78,"10988-11009","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.05,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",79,"10988-11010","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.05,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",80,"10988-11011","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.04,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",81,"10988-11012","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.05,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",82,"10988-11013","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.03,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",83,"10988-11014","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.03,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",84,"10988-11015","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.02,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",85,"10988-11016","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",86,"10988-11017","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",87,"10988-11018","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",88,"10988-11019","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",89,"10988-11020","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",90,"10988-11021","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",91,"10988-11022","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.02,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",92,"10988-11023","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.02,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",93,"10988-11024","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.03,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",94,"10988-11025","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.06,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",95,"10988-11026","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.09,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",96,"10988-11027","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.16,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",97,"10988-11028","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.17,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",98,"10988-11029","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.13,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",99,"10988-11030","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.11,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",100,"10988-11031","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.08,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",101,"10988-11032","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.06,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",102,"10988-11033","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.07,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",103,"10988-11034","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.07,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",104,"10988-11035","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.08,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",105,"10988-11036","United States","NAM","Cattle","Angus ",NA,240,NA,307.3,11.1,"CM","N",8,"FIX",2,"CLANE",0,0.08,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,4.01,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,26.26,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,52.38,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,79.18,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,47.85,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,39.39,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,39.66,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,52.81,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,50.88,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,64.55,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,47.15,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,46.1,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,41.49,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,3.09,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,23.82,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,56.66,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,68.87,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,43.45,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,71.09,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,45.93,NA,"ug/mL",1
8,"Lupton et al.",2015,"Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus)","Journal of Agricultural and Food Chemistry",63,"10988-10994","United States","NAM","Cattle",NA,NA,240,NA,308.1,29.9,"IF","N",8,"FIX",1,"CLAEP",1,48.13,NA,"ug/mL",1
